"Year","Header","Source","URL"
2053,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2053,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2053,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2053,"Cars.com - Official Site","www.cars.com","www.cars.com"
2053,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2053,"Disney Cars","cars.disney.com","cars.disney.com"
2053,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2053,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2053,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2053,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2053,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2053,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2053,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2053,"Cars.com - Official Site","www.cars.com","www.cars.com"
2053,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2053,"Disney Cars","cars.disney.com","cars.disney.com"
2053,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2053,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2053,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2053,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2053,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2054,"Cars.com - Official Site","www.cars.com","www.cars.com"
2054,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2054,"Disney Cars","cars.disney.com","cars.disney.com"
2054,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2054,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2054,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2054,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2054,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2054,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2054,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2054,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2054,"Disney Cars","cars.disney.com","cars.disney.com"
2054,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2054,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2054,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2054,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2054,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2054,"Cars.com - Official Site","www.cars.com","www.cars.com"
2054,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2054,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2054,"Cars.com - Official Site","www.cars.com","www.cars.com"
2054,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2054,"Disney Cars","cars.disney.com","cars.disney.com"
2054,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2054,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2054,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2054,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2054,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2054,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2054,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2055,"Cars.com - Official Site","www.cars.com","www.cars.com"
2055,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2055,"Disney Cars","cars.disney.com","cars.disney.com"
2055,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2055,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2055,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2055,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2055,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2055,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2055,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2055,"Cars.com - Official Site","www.cars.com","www.cars.com"
2055,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2055,"Disney Cars","cars.disney.com","cars.disney.com"
2055,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2055,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2055,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2055,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2055,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2055,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2055,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2055,"Cars.com - Official Site","www.cars.com","www.cars.com"
2055,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2055,"Disney Cars","cars.disney.com","cars.disney.com"
2055,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2055,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2055,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2055,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2055,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2055,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2055,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2056,"Cars.com - Official Site","www.cars.com","www.cars.com"
2056,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2056,"Disney Cars","cars.disney.com","cars.disney.com"
2056,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2056,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2056,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2056,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2056,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2056,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2056,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2056,"Cars.com - Official Site","www.cars.com","www.cars.com"
2056,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2056,"Disney Cars","cars.disney.com","cars.disney.com"
2056,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2056,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2056,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2056,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2056,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2056,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2056,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2056,"Cars.com - Official Site","www.cars.com","www.cars.com"
2056,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2056,"Disney Cars","cars.disney.com","cars.disney.com"
2056,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2056,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2056,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2056,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2056,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2056,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2056,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2057,"Cars.com - Official Site","www.cars.com","www.cars.com"
2057,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2057,"Disney Cars","cars.disney.com","cars.disney.com"
2057,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2057,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2057,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2057,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2057,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2057,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2057,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2057,"Cars.com - Official Site","www.cars.com","www.cars.com"
2057,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2057,"Disney Cars","cars.disney.com","cars.disney.com"
2057,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2057,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2057,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2057,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2057,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2057,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2057,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2057,"Cars.com - Official Site","www.cars.com","www.cars.com"
2057,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2057,"Disney Cars","cars.disney.com","cars.disney.com"
2057,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2057,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2057,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2057,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2057,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2057,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2057,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2058,"Cars.com - Official Site","www.cars.com","www.cars.com"
2058,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2058,"Disney Cars","cars.disney.com","cars.disney.com"
2058,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2058,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2058,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2058,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2058,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2058,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2058,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2058,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2058,"Disney Cars","cars.disney.com","cars.disney.com"
2058,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2058,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2058,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2058,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2058,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2058,"Cars.com - Official Site","www.cars.com","www.cars.com"
2058,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2058,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2058,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2058,"Disney Cars","cars.disney.com","cars.disney.com"
2058,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2058,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2058,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2058,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2058,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2058,"Cars.com - Official Site","www.cars.com","www.cars.com"
2058,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2058,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2059,"Cars.com - Official Site","www.cars.com","www.cars.com"
2059,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2059,"Disney Cars","cars.disney.com","cars.disney.com"
2059,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2059,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2059,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2059,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2059,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2059,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2059,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2059,"Cars.com - Official Site","www.cars.com","www.cars.com"
2059,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2059,"Disney Cars","cars.disney.com","cars.disney.com"
2059,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2059,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2059,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2059,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2059,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2059,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2059,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2059,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2059,"Disney Cars","cars.disney.com","cars.disney.com"
2059,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2059,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2059,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2059,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2059,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2059,"Cars.com - Official Site","www.cars.com","www.cars.com"
2059,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2059,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2060,"Cars.com - Official Site","www.cars.com","www.cars.com"
2060,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2060,"Disney Cars","cars.disney.com","cars.disney.com"
2060,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2060,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2060,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2060,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2060,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2060,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2060,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2060,"Cars.com - Official Site","www.cars.com","www.cars.com"
2060,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2060,"Disney Cars","cars.disney.com","cars.disney.com"
2060,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2060,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2060,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2060,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2060,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2060,"Search for Cars For Sale Online - Find a Car at Autotrader","www.autotrader.com","www.autotrader.com/cars-for-sale"
2060,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2060,"Cars.com - Official Site","www.cars.com","www.cars.com"
2060,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2060,"Disney Cars","cars.disney.com","cars.disney.com"
2060,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2060,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2060,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2060,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2060,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2060,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2060,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2061,"Cars.com - Official Site","www.cars.com","www.cars.com"
2061,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2061,"Disney Cars","cars.disney.com","cars.disney.com"
2061,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2061,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2061,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2061,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2061,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2061,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2061,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2061,"Cars.com - Official Site","www.cars.com","www.cars.com"
2061,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2061,"Disney Cars","cars.disney.com","cars.disney.com"
2061,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2061,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2061,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2061,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2061,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2061,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2061,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2061,"Cars.com - Official Site","www.cars.com","www.cars.com"
2061,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2061,"Disney Cars","cars.disney.com","cars.disney.com"
2061,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2061,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2061,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2061,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2061,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2061,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2061,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2062,"Cars.com - Official Site","www.cars.com","www.cars.com"
2062,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2062,"Disney Cars","cars.disney.com","cars.disney.com"
2062,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2062,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2062,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2062,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2062,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2062,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2062,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2062,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2062,"Disney Cars","cars.disney.com","cars.disney.com"
2062,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2062,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2062,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2062,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2062,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2062,"Cars.com - Official Site","www.cars.com","www.cars.com"
2062,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2062,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2062,"Cars.com - Official Site","www.cars.com","www.cars.com"
2062,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2062,"Disney Cars","cars.disney.com","cars.disney.com"
2062,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2062,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2062,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2062,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2062,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2062,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2062,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2063,"Cars.com - Official Site","www.cars.com","www.cars.com"
2063,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2063,"Disney Cars","cars.disney.com","cars.disney.com"
2063,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2063,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2063,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2063,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2063,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2063,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2063,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2063,"Cars.com - Official Site","www.cars.com","www.cars.com"
2063,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2063,"Disney Cars","cars.disney.com","cars.disney.com"
2063,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2063,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2063,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2063,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2063,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2063,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2063,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
